date,channel_id,video_id,live_or_on_demand,subscribed_status,country_code,traffic_source_type,traffic_source_detail,views,engaged_views,watch_time_minutes,average_view_duration_seconds,average_view_duration_percentage,red_views,red_watch_time_minutes
20260712,UCSes4X8uDrpc4X46hJKjejg,wH5J0g50n3A,on_demand,not_subscribed,GB,5,,1,1,0.098333333333333328,5.9,20.344827586206897,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,ovzuDBHcqyE,on_demand,not_subscribed,US,7,LS1pfretkM8,1,1,29.008333333333333,1740.5,98.948266060261517,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,ovzuDBHcqyE,on_demand,not_subscribed,US,7,eBmT5szx4gs,1,1,29.316233333333333,1758.974,99.998521887436041,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,BvHw3ddSlms,on_demand,not_subscribed,US,32,k3pJGiIh1RE,28,28,129.25783333333334,276.98107142857145,5.8006507105459981,4,57.964333333333336
20260712,UCSes4X8uDrpc4X46hJKjejg,PuCvi4AuYdo,on_demand,not_subscribed,US,5,,1,0,0.021,0,0,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,hYGxcG9hdEE,on_demand,not_subscribed,US,4,UCMnr-OP-Ge5Ib2WDwLCVgMw,1,1,0.31738333333333335,19.043,18.854455445544556,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,k5c7oBPcmRU,on_demand,subscribed,US,3,/my_subscriptions,53,35,20.504483333333333,35.15054285714286,78.112317460317456,11,5.1318166666666665
20260712,UCSes4X8uDrpc4X46hJKjejg,50MHq47IaLU,on_demand,not_subscribed,GD,24,unknown,4,1,1.7583333333333333,99,86.086956521739125,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,k5c7oBPcmRU,on_demand,not_subscribed,ZA,3,what-to-watch,2,2,1.2044166666666667,36.1325,80.294444444444451,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,k3pJGiIh1RE,on_demand,not_subscribed,SZ,24,unknown,1,1,0.28333333333333333,17,33.333333333333336,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,BvHw3ddSlms,on_demand,subscribed,US,7,ynGDpa5iOpU,1,1,2.883,172.98,3.6226178010471206,1,2.883
20260712,UCSes4X8uDrpc4X46hJKjejg,50MHq47IaLU,on_demand,not_subscribed,LT,24,unknown,2,1,2.6833333333333331,161,140,2,2.6833333333333331
20260712,UCSes4X8uDrpc4X46hJKjejg,O-gIrTrkCe8,on_demand,not_subscribed,US,5,,1,1,0.53,31.8,28.141592920353983,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,B4aYi06AO4g,on_demand,subscribed,AU,3,what-to-watch,1,1,22.571666666666665,1354.3,43.504657886283326,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,z_muXd0mV1g,on_demand,not_subscribed,IL,5,,1,1,1.1088333333333333,66.53,79.202380952380949,1,1.1088333333333333
20260712,UCSes4X8uDrpc4X46hJKjejg,hYGxcG9hdEE,on_demand,not_subscribed,SG,8,unknown,2,2,1.5466833333333334,46.4005,45.941089108910894,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,JwDkO74iC-w,on_demand,not_subscribed,US,7,66ZMxs3UaiU,1,1,80.7208,4843.248,92.516676217765038,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,9zaom3QbjYs,on_demand,not_subscribed,US,7,qhZUFwRDIRA,2,2,14.121666666666666,423.65,55.816864295125164,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,g8sN5qexhMU,on_demand,not_subscribed,CA,8,unknown,1,1,10.797716666666666,647.863,98.0125567322239,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,Aa5QDN6HCy0,on_demand,not_subscribed,US,4,UCSes4X8uDrpc4X46hJKjejg,3,1,1.9163333333333334,114.98,201.71929824561403,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,k3pJGiIh1RE,on_demand,not_subscribed,PH,8,unknown,6,3,1.4374333333333333,26.013666666666666,51.007189542483658,1,0.5917
20260712,UCSes4X8uDrpc4X46hJKjejg,k3pJGiIh1RE,on_demand,not_subscribed,UG,24,unknown,24,11,8.8393,47.105272727272727,92.3632798573975,2,0.91333333333333333
20260712,UCSes4X8uDrpc4X46hJKjejg,PoyUkRaWZiM,on_demand,not_subscribed,US,9,com.google.android.apps.messaging,1,1,0.24,14.4,2.360655737704918,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,k3pJGiIh1RE,on_demand,not_subscribed,UA,24,unknown,7,4,0.55495,7.08925,13.900490196078431,3,0.3056666666666667
20260712,UCSes4X8uDrpc4X46hJKjejg,o3zMut_i_wU,on_demand,not_subscribed,US,5,,4,2,1.9270666666666667,57.037,107.61698113207547,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,k3pJGiIh1RE,on_demand,not_subscribed,MM,24,unknown,3,2,1.6708333333333334,50.125,98.2843137254902,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,yXI5JzLdcwk,on_demand,subscribed,US,5,,1,0,0.05,0,0,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,k3pJGiIh1RE,on_demand,not_subscribed,US,9,com.google.android.apps.messaging,38,22,14.073316666666667,37.7545,74.028431372549022,4,1.2116666666666667
20260712,UCSes4X8uDrpc4X46hJKjejg,9zaom3QbjYs,on_demand,subscribed,CL,3,what-to-watch,1,1,12.641666666666667,758.5,99.934123847167328,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,9zaom3QbjYs,on_demand,not_subscribed,GM,3,what-to-watch,2,2,13.134266666666667,394.028,51.914097496706191,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,9zaom3QbjYs,on_demand,subscribed,PH,3,what-to-watch,4,4,32.6288,489.432,64.483794466403168,2,20.069833333333332
20260712,UCSes4X8uDrpc4X46hJKjejg,9zaom3QbjYs,on_demand,not_subscribed,US,7,8AeR9p0WUFo,1,1,0.15483333333333332,9.29,1.2239789196310935,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,9zaom3QbjYs,on_demand,not_subscribed,ZW,0,unknown,1,1,4.1912166666666666,251.473,33.132147562582347,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,ePdXtNfowRo,on_demand,subscribed,US,7,bhs_-R59qWM,1,1,0.017666666666666667,1.06,0.20662768031189083,1,0.017666666666666667
20260712,UCSes4X8uDrpc4X46hJKjejg,hYGxcG9hdEE,on_demand,not_subscribed,HU,8,unknown,1,1,0.52136666666666664,31.282,30.972277227722774,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,DFY-sVJGeDI,on_demand,subscribed,SG,7,nxljp-VoZ8k,1,1,0.074833333333333335,4.49,0.1860754247824285,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,Ndt1hwd27a8,on_demand,not_subscribed,US,3,what-to-watch,1,1,0.13,7.8,5.5319148936170217,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,9zaom3QbjYs,on_demand,not_subscribed,FR,3,what-to-watch,3,3,6.7444666666666668,134.88933333333333,17.771980676328504,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,ovzuDBHcqyE,on_demand,not_subscribed,PH,0,unknown,3,3,48.034416666666665,960.68833333333339,54.61559598256585,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,DFY-sVJGeDI,on_demand,subscribed,AU,7,GmCJdn85_O4,1,1,1.39,83.4,3.4562784915043516,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,k3pJGiIh1RE,on_demand,not_subscribed,GT,8,unknown,1,1,0.56541666666666668,33.925,66.519607843137251,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,k3pJGiIh1RE,on_demand,not_subscribed,BR,24,unknown,69,30,16.927966666666666,32.707133333333338,64.131633986928108,5,0.68956666666666677
20260712,UCSes4X8uDrpc4X46hJKjejg,k3pJGiIh1RE,on_demand,not_subscribed,AU,8,unknown,11,9,4.2229833333333335,28.153222222222222,55.202396514161222,1,0.80205
20260712,UCSes4X8uDrpc4X46hJKjejg,k_Qt4Ilp70c,on_demand,subscribed,CH,7,P3xVscDkOCY,1,1,9.3296833333333336,559.781,95.525767918088732,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,k3pJGiIh1RE,on_demand,not_subscribed,CA,5,lindsey graham,1,1,0.79833333333333334,47.9,93.921568627450981,1,0.79833333333333334
20260712,UCSes4X8uDrpc4X46hJKjejg,dYnWhmnIwc8,on_demand,not_subscribed,PL,24,unknown,1,0,0.048333333333333332,0,0,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,k5c7oBPcmRU,on_demand,not_subscribed,KE,3,what-to-watch,3,2,1.671,50.13,111.4,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,WJqI-mDmEPU,on_demand,not_subscribed,US,18,PLX3ZLYz4-6vE2_ZNLW5AfzbHTd1jTskDl,1,1,3.2492666666666667,194.956,3.9053685897435897,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,hYGxcG9hdEE,on_demand,not_subscribed,PK,3,what-to-watch,2,1,1.7033333333333334,102.2,101.18811881188118,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,wcyttE-zXMk,on_demand,subscribed,US,17,uploaded_other,15,7,18.167666666666666,155.72285714285712,243.31696428571428,7,12.256833333333333
20260712,UCSes4X8uDrpc4X46hJKjejg,9zaom3QbjYs,on_demand,subscribed,AU,3,what-to-watch,1,1,3.7126166666666665,222.757,29.34874835309618,1,3.7126166666666665
20260712,UCSes4X8uDrpc4X46hJKjejg,ePdXtNfowRo,on_demand,not_subscribed,GB,3,what-to-watch,5,5,17.83335,214.0002,41.715438596491225,1,5.15
20260712,UCSes4X8uDrpc4X46hJKjejg,rq61MdGS0U4,on_demand,subscribed,GB,7,c2yCJKQ9-r0,1,1,9.31605,558.963,98.408978873239434,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,ovzuDBHcqyE,on_demand,subscribed,SI,3,what-to-watch,1,1,1.9166666666666667,115,6.5378055713473566,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,5xA-FaYOc_0,on_demand,subscribed,TN,24,unknown,1,1,0.068333333333333329,4.1,9.3181818181818183,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,k3pJGiIh1RE,on_demand,subscribed,CO,24,unknown,3,2,0.70333333333333337,21.05,41.274509803921568,2,0.36333333333333334
20260712,UCSes4X8uDrpc4X46hJKjejg,ovzuDBHcqyE,on_demand,not_subscribed,AU,0,unknown,2,2,0.10766666666666666,3.23,0.18362706083001706,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,hYGxcG9hdEE,on_demand,subscribed,NG,3,what-to-watch,3,2,2.4585,73.755,73.024752475247524,2,2.3916666666666666
20260712,UCSes4X8uDrpc4X46hJKjejg,5xA-FaYOc_0,on_demand,not_subscribed,FR,3,what-to-watch,1,1,0.683,40.98,93.13636363636364,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,0lbad9fh3KM,on_demand,subscribed,US,3,/my_subscriptions,1,1,0.099166666666666667,5.95,13.222222222222221,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,dVOt2PRoaRE,on_demand,subscribed,US,7,iybsmLdbNe4,1,1,0.63616666666666666,38.17,16.523809523809526,1,0.63616666666666666
20260712,UCSes4X8uDrpc4X46hJKjejg,DFY-sVJGeDI,on_demand,subscribed,US,7,MoTtLxh0FeA,1,1,2.1883333333333335,131.3,5.4413593037712396,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,XCtyiiCSRAk,on_demand,not_subscribed,LC,4,UCSes4X8uDrpc4X46hJKjejg,3,1,0.851,48.28,100.58333333333333,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,k_Qt4Ilp70c,on_demand,not_subscribed,SG,3,what-to-watch,1,1,9.5821166666666659,574.927,98.110409556314,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,JbWKTd1IFQs,on_demand,subscribed,PL,3,what-to-watch,1,1,0.26248333333333335,15.749,5.6246428571428568,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,VzpX0fNoaDo,on_demand,subscribed,US,3,what-to-watch,2,1,1.9748166666666667,118.489,104.8575221238938,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,DFY-sVJGeDI,on_demand,not_subscribed,US,7,BGEub4LD_3U,1,1,28.103333333333332,1686.2,69.879817654372147,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,B0xDRPJb8mw,on_demand,not_subscribed,FI,5,,1,1,0.11666666666666667,7,10.294117647058824,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,NhHiDsqmBvI,on_demand,subscribed,IN,4,UCSes4X8uDrpc4X46hJKjejg,1,1,0.24666666666666667,14.8,82.222222222222229,1,0.24666666666666667
20260712,UCSes4X8uDrpc4X46hJKjejg,DFY-sVJGeDI,on_demand,not_subscribed,BB,7,lZXEAHJTYsw,1,1,3.7586666666666666,225.52,9.34604227103191,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,DFY-sVJGeDI,on_demand,subscribed,US,7,ps-jtMSgEZw,1,1,1.25,75,3.1081641110650642,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,k_Qt4Ilp70c,on_demand,not_subscribed,PH,5,,1,1,9.59485,575.691,98.240784982935153,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,k3pJGiIh1RE,on_demand,not_subscribed,PW,5,,1,0,0.06,0,0,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,hYGxcG9hdEE,on_demand,not_subscribed,DM,24,unknown,5,4,3.3666666666666667,50.325,49.82673267326733,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,qMc2Kadj1PU,on_demand,subscribed,US,3,what-to-watch,6,6,42.81666666666667,428.16666666666669,62.689116642264523,3,15.596833333333334
20260712,UCSes4X8uDrpc4X46hJKjejg,yTQv3l6WIPk,on_demand,not_subscribed,US,7,z88IqIJRl_o,1,1,9.1766666666666659,550.6,99.927404718693282,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,ePdXtNfowRo,on_demand,not_subscribed,US,7,dDGzcnr8dTg,1,1,7.77535,466.521,90.93976608187134,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,Bo_rdFgrHVI,on_demand,not_subscribed,US,9,Google Search,1,1,3.40675,204.405,26.930830039525691,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,dYnWhmnIwc8,on_demand,subscribed,CA,24,unknown,1,1,0.355,21.3,33.28125,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,hYGxcG9hdEE,on_demand,not_subscribed,ID,5,,1,0,0,0,0,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,-_-9eKiFCtM,on_demand,not_subscribed,PH,5,,1,0,0.039333333333333331,0,0,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,6mYXcUQHtfA,on_demand,not_subscribed,CA,7,g8sN5qexhMU,1,1,1.1641666666666666,69.85,12.723132969034609,1,1.1641666666666666
20260712,UCSes4X8uDrpc4X46hJKjejg,ePdXtNfowRo,on_demand,not_subscribed,JP,7,T907nUAg7Z4,1,1,6.2803333333333331,376.82,73.4541910331384,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,vI8X-ubqhfI,on_demand,not_subscribed,JP,5,,1,0,0.020833333333333332,0,0,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,k3pJGiIh1RE,on_demand,not_subscribed,ID,3,what-to-watch,1,1,0.11833333333333333,7.1,13.921568627450981,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,wcyttE-zXMk,on_demand,not_subscribed,SG,24,unknown,4,3,2.8244833333333332,56.489666666666665,88.26510416666666,2,1.0824833333333332
20260712,UCSes4X8uDrpc4X46hJKjejg,9vjrcOuBdYY,on_demand,not_subscribed,PH,5,,2,2,4.0729666666666668,122.189,14.109584295612009,1,0.0363
20260712,UCSes4X8uDrpc4X46hJKjejg,vw9rWx5Wp2A,on_demand,subscribed,US,3,what-to-watch,2,2,4.23215,126.9645,2.9629988331388564,1,1.6052333333333333
20260712,UCSes4X8uDrpc4X46hJKjejg,DFY-sVJGeDI,on_demand,subscribed,CA,0,unknown,1,1,0.16911666666666667,10.147,0.4205138831330294,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,yLaHIgUjz6w,on_demand,subscribed,HK,3,what-to-watch,1,1,0.8995,53.97,15.332386363636363,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,k3pJGiIh1RE,on_demand,not_subscribed,SR,24,unknown,10,4,2.38235,33.88525,66.441666666666663,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,I002l8Z2C3c,on_demand,not_subscribed,US,18,PLc7JL9-7xpIKdOHbbvTie578_5uQ0qN5q,1,1,0.019383333333333332,1.163,0.25787139689578714,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,9zaom3QbjYs,on_demand,not_subscribed,GB,5,,1,1,5.2879166666666668,317.275,41.801712779973649,1,5.2879166666666668
20260712,UCSes4X8uDrpc4X46hJKjejg,NZGhX5tUpmY,on_demand,not_subscribed,US,7,H9rLtEkUaho,1,1,0.43166666666666664,25.9,2.1369636963696368,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,9zaom3QbjYs,on_demand,not_subscribed,KE,7,T4chjQsavBs,1,1,9.4619666666666671,567.718,74.79815546772069,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,ovzuDBHcqyE,on_demand,not_subscribed,IT,3,what-to-watch,1,1,0.3385,20.31,1.1546333143831722,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,wO2uMX8-8BE,on_demand,not_subscribed,CA,5,,1,1,0.22166666666666668,13.3,12.547169811320755,1,0.22166666666666668
20260712,UCSes4X8uDrpc4X46hJKjejg,k3pJGiIh1RE,on_demand,not_subscribed,CZ,24,unknown,11,6,3.5873166666666667,35.582,69.768627450980389,2,0.19411666666666666
20260712,UCSes4X8uDrpc4X46hJKjejg,yTQv3l6WIPk,on_demand,not_subscribed,US,7,FygoXml1QPo,1,1,1.0083333333333333,60.5,10.980036297640654,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,DFY-sVJGeDI,on_demand,not_subscribed,BE,32,k5c7oBPcmRU,1,1,0.0395,2.37,0.098217985909656025,1,0.0395
20260712,UCSes4X8uDrpc4X46hJKjejg,ovzuDBHcqyE,on_demand,subscribed,US,7,BvTCg1hNsFY,1,1,13.567,814.02,46.277430358158043,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,NZGhX5tUpmY,on_demand,not_subscribed,US,7,hEyTmrG-Zuo,1,1,11.111666666666666,666.7,55.008250825082506,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,ovzuDBHcqyE,on_demand,subscribed,US,7,Zs7q_OagqZY,1,1,8.3103,498.618,28.346674246731098,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,ovzuDBHcqyE,on_demand,not_subscribed,GR,3,what-to-watch,1,1,0.44333333333333336,26.6,1.5122228538942581,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,BvHw3ddSlms,on_demand,subscribed,US,7,KPLGV_Or1Q8,1,1,30.517166666666668,1831.03,38.346178010471206,1,30.517166666666668
20260712,UCSes4X8uDrpc4X46hJKjejg,k3pJGiIh1RE,on_demand,not_subscribed,PE,24,unknown,11,5,2.73535,32.1442,63.027843137254905,1,0.0885
20260712,UCSes4X8uDrpc4X46hJKjejg,qMc2Kadj1PU,on_demand,not_subscribed,US,5,lebron,32,32,94.0576,176.358,25.82108345534407,9,45.0596
20260712,UCSes4X8uDrpc4X46hJKjejg,ovzuDBHcqyE,on_demand,subscribed,US,7,AO9uh7PGMoM,1,1,25.842366666666667,1550.542,88.149061967026725,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,9zaom3QbjYs,on_demand,not_subscribed,TT,3,what-to-watch,2,2,13.22305,396.6915,52.265019762845853,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,18S1GBfKaIo,on_demand,not_subscribed,US,18,PLX3ZLYz4-6vE2_ZNLW5AfzbHTd1jTskDl,1,1,0.9005,54.03,1.6800373134328359,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,ovzuDBHcqyE,on_demand,not_subscribed,US,7,dhU6DvpbD1Q,1,1,5.0958333333333332,305.75,17.3820352472996,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,JUn4tQJ9Y60,on_demand,not_subscribed,NL,3,what-to-watch,1,1,0.075783333333333328,4.547,6.88939393939394,1,0.075783333333333328
20260712,UCSes4X8uDrpc4X46hJKjejg,ovzuDBHcqyE,on_demand,not_subscribed,US,7,Ht5_4BRDqN0,1,1,17.923833333333334,1075.43,61.138715179079021,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,6DF37rM0hQ4,on_demand,not_subscribed,US,5,,1,1,0.3457,20.742,22.065957446808511,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,a_gJeGCqf4g,on_demand,not_subscribed,US,5,,1,1,0.78666666666666663,47.2,74.920634920634924,1,0.78666666666666663
20260712,UCSes4X8uDrpc4X46hJKjejg,JUn4tQJ9Y60,on_demand,not_subscribed,CO,24,unknown,1,0,0.017333333333333333,0,0,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,XlT3SmO6YYs,on_demand,not_subscribed,NL,3,what-to-watch,1,1,0.475,28.5,25.221238938053098,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,d0Ao9qqWvjE,on_demand,not_subscribed,US,5,,3,2,3.65005,109.5015,79.348913043478262,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,JSUMbKKWVqE,on_demand,not_subscribed,ID,5,,1,1,0.39666666666666667,23.8,36.060606060606062,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,Aa5QDN6HCy0,on_demand,not_subscribed,US,24,unknown,17,6,5.9715,58.381666666666668,102.42397660818713,3,1.9883333333333333
20260712,UCSes4X8uDrpc4X46hJKjejg,OV__mS_6Hbg,on_demand,not_subscribed,US,0,unknown,1,1,4.855,291.3,74.501278772378512,1,4.855
20260712,UCSes4X8uDrpc4X46hJKjejg,DbNsygUVZUQ,on_demand,not_subscribed,PH,5,,2,1,1.0558333333333334,63.35,102.1774193548387,2,1.0558333333333334
20260712,UCSes4X8uDrpc4X46hJKjejg,hYGxcG9hdEE,on_demand,not_subscribed,AO,24,unknown,5,3,2.7126,53.921333333333337,53.387458745874589,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,hYGxcG9hdEE,on_demand,subscribed,GM,24,unknown,2,1,2.3266666666666667,139.6,138.21782178217822,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,yXI5JzLdcwk,on_demand,not_subscribed,US,3,what-to-watch,3,2,1.5263666666666666,45.791,57.23875,1,0.1725
20260712,UCSes4X8uDrpc4X46hJKjejg,hYGxcG9hdEE,on_demand,subscribed,FR,24,unknown,7,4,3.4971,50.7565,50.2539603960396,3,0.34830000000000005
20260712,UCSes4X8uDrpc4X46hJKjejg,k3pJGiIh1RE,on_demand,not_subscribed,US,26,basketball,9,4,3.22565,47.85225,93.827941176470588,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,1vlcjLtd_AM,on_demand,subscribed,ZA,24,unknown,2,0,0.063333333333333339,0,0,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,18S1GBfKaIo,on_demand,not_subscribed,US,3,what-to-watch,3,3,54.1339,1082.678,33.665360696517411,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,HzmMTvN__ec,on_demand,subscribed,CA,5,,2,2,8.0431666666666661,241.295,49.957556935817806,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,sDfYT3NT304,on_demand,not_subscribed,US,24,unknown,1,1,0.071333333333333332,4.28,7.3793103448275863,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,Fx4dgXuCotI,on_demand,subscribed,US,5,,2,2,0.92266666666666663,27.68,30.086956521739129,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,k3pJGiIh1RE,on_demand,not_subscribed,BH,8,unknown,1,1,0.19345,11.607,22.758823529411764,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,hYGxcG9hdEE,on_demand,not_subscribed,LK,24,unknown,4,2,6.06,181.8,180,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,hYGxcG9hdEE,on_demand,not_subscribed,ID,8,unknown,2,2,0.99395,29.8185,29.523267326732672,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,NZGhX5tUpmY,on_demand,not_subscribed,US,7,7mluqfz3LTU,1,1,1.218,73.08,6.02970297029703,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,k5c7oBPcmRU,on_demand,subscribed,NZ,5,lebron james,1,1,0.51116666666666666,30.67,68.155555555555551,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,j2D55yhpzco,on_demand,not_subscribed,ES,5,,1,0,0.021666666666666667,0,0,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,NZGhX5tUpmY,on_demand,not_subscribed,US,7,MNq8amc95N0,1,1,19.301166666666667,1158.07,95.5503300330033,1,19.301166666666667
20260712,UCSes4X8uDrpc4X46hJKjejg,qMc2Kadj1PU,on_demand,not_subscribed,US,7,zvq7MUxSHUs,1,1,3.1266666666666665,187.6,27.467057101024889,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,DFY-sVJGeDI,on_demand,subscribed,TW,3,what-to-watch,1,1,1.2411666666666668,74.47,3.0861997513468711,1,1.2411666666666668
20260712,UCSes4X8uDrpc4X46hJKjejg,JMTK6_3HNJM,on_demand,not_subscribed,US,0,unknown,2,2,22.023333333333333,660.7,13.935878506644167,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,hYGxcG9hdEE,on_demand,not_subscribed,CO,24,unknown,6,3,3.4628333333333332,67.86666666666666,67.1947194719472,1,0.085
20260712,UCSes4X8uDrpc4X46hJKjejg,1cSYFaZ5rUU,on_demand,not_subscribed,US,24,unknown,1,0,0.030166666666666668,0,0,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,0JHD_pApR7w,on_demand,not_subscribed,US,24,unknown,4,2,1.8394333333333333,54.133,78.4536231884058,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,9zaom3QbjYs,on_demand,not_subscribed,US,9,unknown,1,1,0.3865,23.19,3.0553359683794468,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,M6PvfZYH31E,on_demand,not_subscribed,US,9,com.google.android.apps.messaging,1,1,0.6333333333333333,38,44.186046511627907,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,k3pJGiIh1RE,on_demand,not_subscribed,NZ,4,UCCeDVMBxR0cFoFnzNjVTUcg,2,1,0.9046,54.276,106.4235294117647,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,DFY-sVJGeDI,on_demand,not_subscribed,NL,3,what-to-watch,1,1,40.202016666666665,2412.121,99.963572316618311,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,9zaom3QbjYs,on_demand,not_subscribed,US,7,hJxBUjlGS3o,1,1,0.37,22.2,2.924901185770751,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,7HuaEHVdk6c,on_demand,not_subscribed,US,24,unknown,1,1,1.5718333333333334,94.31,91.5631067961165,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,Vinyx4cY77Q,on_demand,not_subscribed,US,3,what-to-watch,12,12,140.81375,704.06875,15.593992248062015,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,V9NkcCuZZys,on_demand,not_subscribed,PH,3,what-to-watch,2,2,9.7716666666666665,293.15,31.864130434782609,0,0
20260712,UCSes4X8uDrpc4X46hJKjejg,JbWKTd1IFQs,on_demand,subscribed,PT,3,what-to-watch,1,1,0.2,12,4.2857142857142856,0,0
